G1,G2,G3,G4
0.04837660391173436,0.07908888561747666,0.29283342065925805,(1.0921897052168068-0.19958940809863254j)
0.04837660391173436,0.07908888561747666,0.29283342065925805,(1.0921897052168068-0.19958940809863254j)
0.036374430856976454,0.09175178427328985,0.30148410506838424,(1.0775544059069355-0.1789872828153166j)
0.04308215531925813,0.09914124763732478,0.30338540505845496,(1.1131978067422952-0.16650230839157631j)
0.0397498341070791,0.11623983922467837,0.31027204883819803,(1.090972434211971+0.07242887766806186j)
0.036481437469655924,0.12879860450704242,0.3189539590745992,(0.9574736270182969+0.10923848244190468j)
0.034555351208441464,0.13676189382577253,0.3215758925150079,(1.1774737682407377+0.04202982148044443j)
0.036637130670331114,0.14323012409849367,0.32727644362328956,(1.080705410234254+0.07384103356877013j)
0.03908071223015944,0.1473824185729699,0.3248516790920592,(1.1170463800102908-0.030500364200007776j)
0.029602737665358828,0.14687901722916794,0.3287159672010207,(1.0560464474694364+0.10361543187669654j)
0.030294689584879804,0.1409426193341431,0.32170928984588776,(1.0415139658677635-0.0002518797189779518j)
0.030891624342436877,0.14336156118110502,0.32408049097039066,(0.9970301332511607+0.037202692254228266j)
0.036816599261166316,0.1484544806735925,0.32709412024461143,(1.0469789080138343-0.04194632872041319j)
0.03781053254177658,0.14590108378152405,0.32412615394754735,(1.0830345989516363-0.015335833127289976j)
0.03598755525253942,0.13918147835523267,0.3211634606570849,(0.9086152415835235+0.07953366339011318j)
0.03678832698390898,0.15123211996000463,0.3254292554727023,(0.9407146605899614+0.03409128293272204j)
0.03609906443685861,0.15726402820295887,0.3330362609800027,(0.9543242750005552+0.1125962154171077j)
0.035697527985931066,0.16018725717445872,0.3347561989133758,(1.0068406330571207+0.10531997362234342j)
0.03636093327552626,0.15521360860952646,0.3319733537073768,(0.9900028262919436+0.10629791027052866j)
0.051109794876286335,0.1480368590651116,0.3260860214787087,(1.0452862509308463+0.021298232779491676j)
0.039104806910533745,0.14629078032321693,0.32587184731108043,(1.0532116725325211+0.07216473987129307j)
0.038030667844618914,0.14901072162989817,0.33088845459926697,(0.9426948125187774+0.06509747644313772j)
0.03874453831181774,0.14678396523652218,0.3233135317419704,(0.9953315007255333+0.010088854729851762j)
0.039651168046030756,0.14276493279141947,0.3257464300623819,(0.9892615439294289+0.05972605291126154j)
0.040778482157017126,0.1416693187916512,0.3212096900175354,(0.8831141605329378-0.048719063810117855j)
0.03565188290710568,0.13462888454796054,0.3147224509138361,(0.9511383769547495-0.030601772029334506j)
0.048964105198217096,0.1231361330321794,0.3135736122453951,(1.0200751149469496-0.16430334295153337j)
0.046550679197794015,0.12561863622700786,0.316386466211456,(1.0058626998510127-0.2795469980379525j)
0.046120877556320376,0.13338541356118955,0.3175931951997636,(1.0555972728329008-0.12563471886266095j)
0.0579526824687896,0.13560723670509447,0.3208520225097118,(0.9365155006744229-0.1127144386425348j)
0.05261593315781402,0.12833786743997003,0.31879211056595524,(0.9357294690783642-0.09688481744242199j)
0.05896718524723333,0.1284248651559321,0.3192514125625266,(0.986119262956642-0.216272288827862j)
0.05244855993923051,0.13028738252947844,0.3200586655570658,(1.134542938943479-0.10855856052704443j)
0.05123102849522862,0.12251553390751806,0.3134040672921765,(1.2025260022629158-0.1341629209826371j)
0.04964299491729378,0.12732528477508684,0.31905414609289684,(1.2037146363720161-0.24813402660271705j)
0.05063966928831092,0.13123164091939332,0.3246888543814674,(1.1649383488410743-0.07752807824298714j)
0.045921346695512226,0.12047204493274491,0.3232464369215459,(1.221860550603491-0.2449736984134378j)
0.051059428235516506,0.10841794521300258,0.3133175796313048,(1.1260098734563821-0.16129749119639267j)
0.05924641885710141,0.1072898767845394,0.30342961129897045,(1.2180452421967343-0.1671644876035864j)
0.05295914621673631,0.10818398509867316,0.304071034087808,(1.2578943922239891-0.08780686484202703j)
0.05418746355576612,0.12033138872234617,0.312045961968369,(1.223055914649652-0.2688864742566554j)
0.05026489288762147,0.12237068412674228,0.3064094568664155,(1.2447373591061714-0.2909856655492025j)
0.031979464455816356,0.13228006104293918,0.3068573010300659,(1.0491941510592706-0.1939689809161051j)
0.032436743440120146,0.12743458275922703,0.3020716994624664,(1.1454505476474672-0.12431122996977827j)
0.03269010293051451,0.1272106662366064,0.3035790023168962,(1.2863284841207991-0.14300351321085955j)
0.032572371784603545,0.130978197407074,0.30550715014366736,(1.2866884581656088+0.016541089490717694j)
0.03102288873679495,0.13744844781678436,0.3118390793950101,(1.3822958187561243+0.025265960662851868j)
0.03133230759426839,0.13967874368078403,0.30928906217376423,(1.2809940180601835-0.0056683475821343084j)
0.0337042432690697,0.13423014289563295,0.30275919839710197,(1.2856965518270373+0.0006046445892287527j)
0.031843594314082055,0.13359976406846824,0.3045144625587665,(1.3592804943267818-0.012631366154748858j)
0.03137523048753721,0.13561228981959325,0.30686995036828585,(1.3116980322374978-0.019948173099808758j)
0.03549902576921406,0.1374008222047583,0.3061106550419995,(1.3981712406949636-0.09196880756391516j)
0.03306312214819957,0.12480935199045276,0.29896559588004423,(1.3960128993449337-0.02872387290661879j)
0.03807370823397001,0.12785541669677775,0.298597549695521,(1.3510463744520889+0.01235518201499749j)
0.03648544121380268,0.13721796967511507,0.30833477515710256,(1.4375437012747767-0.04212392095203356j)
