G1,G2,G3,G4
0.05515321943256468,0.06253839353036422,0.2782665094624464,(1.0674629824076067+0.1560279161280018j)
0.05515321943256468,0.06253839353036422,0.2782665094624464,(1.0674629824076067+0.1560279161280018j)
0.04665730958552917,0.08607579940420548,0.2883084478195091,(1.0173197307530413-0.003921798375799668j)
0.03882413197898118,0.11911878729839903,0.3045460578343597,(0.9354267396360583-0.04930651216891671j)
0.03792877222505159,0.12506176104474345,0.3088940947492817,(1.0392179870200475-0.08728957291688796j)
0.046242319921490485,0.13569810589476017,0.31694525519963446,(1.0891526625843817+0.058120088569340846j)
0.04149989190687121,0.12993058155196024,0.3126389026459507,(0.929277543181277-0.030938445494191388j)
0.03425013353173553,0.13653525145371745,0.3167569484858619,(1.0394797150787394-0.07209876832833559j)
0.03542045540792915,0.13302761966706292,0.31238114282154184,(0.9556280722087127-0.14950067331300174j)
0.033251791100449034,0.14067357901577224,0.3189173269528775,(0.9781396621462976-0.17604708137222452j)
0.040098732528299645,0.14510528643499568,0.3176844669995621,(0.9141293069829622-0.1186856816408765j)
0.030909162416204443,0.14972217380147276,0.3243284573007625,(1.0278037090488288-0.11236315060264009j)
0.029475976173506495,0.15668564742251326,0.3295131961692623,(1.0365644252997217-0.012366037293371764j)
0.028503768248301108,0.1657597817095625,0.3271896996272808,(1.0159110010584111-0.04352659492778562j)
0.028632867679648004,0.1657217638629374,0.32394399291109865,(0.9724939160447206-0.08170813441906194j)
0.02965598985467491,0.16557982322136944,0.32487373140001397,(0.9895772419630502-0.05253720480022278j)
0.02962718295235324,0.16340089238937774,0.3291696012580657,(0.9796875083371405-0.0617190737564461j)
0.031615001090362596,0.15435873893485405,0.3261635446683979,(1.0251660916826189-0.0854927883550647j)
0.031206659581636507,0.15685892657561576,0.3260300900052222,(1.073823525077072-0.026249642935728963j)
0.03252688538158632,0.15048785331993592,0.31846861077685495,(1.0349852605728989-0.1407971527926013j)
0.03260495587926355,0.14777223429465525,0.31998476371363965,(1.0047907447111675-0.13992901101958713j)
0.0337176537506606,0.14116101157395786,0.31954486755172107,(1.0128155164915142-0.059607864195732344j)
0.03310752370630579,0.14385672419768006,0.3231812163073034,(1.1024093365952923-0.1299361045994836j)
0.02882263002320282,0.1491071113568414,0.3243550436082465,(1.0970641720048637-0.1495627249673002j)
0.03012233910336221,0.14310399623561662,0.32246161079862534,(1.1359213589616688-0.15244346005434511j)
0.029704250182011754,0.14663013297656,0.32422660468084324,(1.2091951506286078-0.21976424488089813j)
0.029325620117783023,0.1488536589495856,0.3194158244757981,(1.146913922395329-0.06741889308009469j)
0.029406333197141764,0.14991864013285633,0.3197615441434667,(1.177363435314152-0.15109771033436992j)
0.028059839340994364,0.1577602703378113,0.3271642460087312,(1.188049655404764-0.2627222849792104j)
0.028136122526076057,0.16160254270599106,0.3275527289287827,(1.0366329861252033-0.14346351646667638j)
0.027838840992376754,0.16034320214064554,0.32896605336435586,(1.19934822435371-0.1986337400449735j)
0.02750912104667531,0.16365566087962952,0.3295212655886919,(1.1038428093325043-0.17799817263336132j)
0.02781051583930519,0.1627515179589865,0.3271071724490035,(1.0945203765039981-0.22877725089816453j)
0.02828343911595335,0.16368387652473954,0.3239064144813033,(1.120040987115009-0.1341977977485425j)
0.027826440109369306,0.1610986017188244,0.31989534564591554,(1.147017829758711-0.15184966967552124j)
0.027885670769774953,0.16147303130465807,0.3197733991220385,(1.1885459394071862-0.062486492007820145j)
0.02877804239514584,0.16235448773553537,0.3155563178440822,(1.1107450061576998-0.09833013760818243j)
0.03101514401857799,0.16401058823447384,0.3144263394110027,(1.234939604567486-0.04210206067665583j)
0.02806198236508714,0.16351287136203504,0.31578110441580926,(1.1535824586659071+0.00489901686257373j)
0.03239763274744428,0.1571136534854316,0.3147486577842263,(1.174115090014716-0.02014527860969862j)
0.03254518256265655,0.15686780910618886,0.3133275118213115,(1.2030164825343899+0.028019422358959094j)
0.03316065146937475,0.15514684922718688,0.31421425530053443,(1.1882757992247146-0.038340658281034994j)
0.030649856880365187,0.15173358678008536,0.3108501092252387,(1.1059796070983499-0.017055948704504026j)
0.031045234842484996,0.14993920926571735,0.3071725034013315,(1.113584385617916+0.006651940158161998j)
0.03378484729821368,0.1488758657486145,0.31055845437324525,(1.0706110461532956+0.05110574190583694j)
0.035311968755317294,0.1430350608718366,0.3093593122978937,(1.1778673191269282+0.06258411605447002j)
0.04382715577333671,0.13867544571276824,0.30706350592982906,(1.0895158285752613-0.05237728604649635j)
