G1,G2,G3,G4
0.052064726477396,0.06128574626367695,0.28314743206642834,(1.2428673893163902-0.08760284864712617j)
0.052064726477396,0.06128574626367695,0.28314743206642834,(1.2428673893163902-0.08760284864712617j)
0.03848773918847151,0.09699938052035123,0.29893269831447955,(1.1269244245592986-0.044031667397856286j)
0.033299388194782634,0.12272014405989111,0.3159992772425711,(1.0553705676822938+0.09593648207670827j)
0.03081347564929078,0.13811131572287152,0.3213234968475427,(1.1372807135329246+0.06421036304232691j)
0.030895650063177467,0.13557508402456364,0.3197295448193391,(1.113095281610403+0.07039749084751715j)
0.02994934297111194,0.1348698451120226,0.3166661216436649,(1.1165837038043882+0.0825189929918645j)
0.02897717566800269,0.14001047553156284,0.32071676797010673,(1.123210962291495+0.08987283588852009j)
0.04752044351330957,0.1436998426899475,0.32102518512746697,(1.0907233316051048+0.11583835941204645j)
0.04806019688669536,0.14481928974050998,0.32098252372832226,(1.1219594506362665+0.14126688232129053j)
0.0476476507646606,0.14586095828359286,0.3242765325613312,(1.1214013881534037+0.06055975910118601j)
0.029742392839309795,0.14171392135645414,0.32042608067928174,(1.092436395821438+0.10879298359554282j)
0.0352569528960788,0.14478728746538377,0.3213669885541641,(1.1427404870223976+0.15477802237239544j)
0.03547095747311131,0.14752572845838569,0.32556410264603974,(1.1220498571256414+0.12123900017071733j)
0.04772916257096386,0.14497803849980345,0.3207873298569489,(1.1583724665706687+0.09085147080742312j)
0.047555732329767925,0.14546546545855893,0.31926985741081965,(1.2217649124140717+0.16415306662324827j)
0.03002314113252793,0.14582286834155744,0.32103842330161025,(1.2099163964212827+0.07133463606072703j)
0.030031500435917124,0.14245512445022615,0.31991548019200144,(1.20854799255421+0.10102812648194681j)
0.028497180272354712,0.1485298974665905,0.322829586962618,(1.2113864586466194+0.10591811286207711j)
0.029829372720743756,0.1472116591248822,0.3208194037848316,(1.2089144353613313+0.140012376504662j)
0.029168053936823042,0.1440890124493697,0.31629359067853674,(1.0878622975289327+0.025924522017110152j)
