G1,G2,G3,G4
0.051671044461303745,0.08324154836864354,0.29191764278086185,(1.0651115993581024-0.1593137417654637j)
0.051671044461303745,0.08324154836864354,0.29191764278086185,(1.0651115993581024-0.1593137417654637j)
0.04611729229118433,0.1004390736717667,0.3014146300586169,(1.0959100252120257-0.14825807088726928j)
0.038598936167725376,0.11252496865875972,0.306872365400177,(1.1613780626504489+0.008340925918273734j)
0.047395483869354896,0.11274352759509251,0.3124041440779695,(1.1849614359845946-0.01623677930271704j)
0.046727230380585155,0.1151997183261293,0.3157448529548546,(1.15188193433963-0.05783708359573721j)
0.04601767882265052,0.1198138156272436,0.3158523216604359,(1.1257717777394658-0.052762659151079354j)
0.03755771913392529,0.12251200775501135,0.3205382756891104,(1.0514697625128944-0.07130371233824592j)
0.03228968405632118,0.12785832033528766,0.31678962122892207,(1.1470508138090751+0.08845643405402923j)
0.03886654125695417,0.13368954476325,0.3171246875211985,(1.041679245046754+0.045889491648511596j)
0.03855131220692055,0.13567391989345495,0.3194577165733685,(1.0631262691390908+0.07257997239842197j)
0.04502799380860996,0.1441866486483731,0.3271975552111045,(1.165912797318397+0.0011048319191595533j)
0.04396485112754234,0.14236797099685589,0.32245178010861986,(1.1456262440875205-0.06893760511606233j)
0.03657966419094014,0.14450396929417075,0.3236471028515828,(1.0793820010813129-0.043640229935661676j)
0.03903250870623808,0.14613738923790545,0.32754932934620795,(1.1526578498089937+0.02800071487124203j)
0.03958660547320607,0.1451325869196293,0.3245747816883148,(1.0586375501431649-0.025000443969644397j)
0.04041850311061994,0.14171418498561605,0.3245424497593643,(1.100309690068975+0.03669240189387292j)
0.03894609887044198,0.13257236151961252,0.3155379319599418,(1.0979109363639847-0.0957881006692544j)
0.04403909995058128,0.1295050714915073,0.310146255905162,(1.0350812038971786-0.02185492146952296j)
0.047549490601757255,0.12316684058794297,0.30873291238329,(1.0747896077786918-0.04387129998654384j)
0.04530687846584792,0.1210064301858026,0.3107944401004216,(1.103033935498066-0.06913780116488888j)
0.042658441129764586,0.11911265337709268,0.3082318827034616,(1.1559614261688196-0.07744407817234367j)
0.041500844895850576,0.1163340548631908,0.3059024383385519,(1.182359281219745-0.18140662596250837j)
0.04063257338196847,0.12022543092996636,0.3082987277229658,(1.1419759010470594-0.09957682716475048j)
0.04070602342173991,0.1180566438100586,0.311083561511123,(1.1242967509505934-0.12578671295710733j)
0.04500459307279176,0.11389694386901374,0.3071624047805626,(1.181065022532452-0.14826984397696977j)
0.04204749487415721,0.11351694331936373,0.3059735228454989,(1.2685757534641942-0.1383057632269621j)
0.04536958565755286,0.11496744252694083,0.30911809589844247,(1.2237755531084138-0.14864088746477008j)
0.04465198410711517,0.11536565779246845,0.3053799371932502,(1.3465997272431167-0.09269261998864034j)
0.04161247449351567,0.11606401820757521,0.3039688604828051,(1.2644031043075232-0.028868537141491513j)
0.0386927091250865,0.11952208214752341,0.30481864550559373,(1.2349109495469601-0.11884927985402723j)
0.03880372126225678,0.12124383130138738,0.3074237887964676,(1.1892329692939978-0.16694366063548452j)
0.03802412954451702,0.12470135084610341,0.3091020844137963,(1.2292653500046187-0.16104778313342918j)
0.03819568150724516,0.12519054809033064,0.3086133152669425,(1.1882446856029176-0.1085925611588636j)
0.03119888655233128,0.13085896111178696,0.31102278842798897,(1.2400814497734591+0.08204026287191318j)
0.030832356905620462,0.13147755134772793,0.3112635195590564,(1.309255243664975+0.1346619133615156j)
0.030411782299660725,0.13723566630743828,0.3126260486978421,(1.2469139031485257-0.03489921760660213j)
0.03479427566197767,0.14243892777618136,0.31561552460656395,(1.1781497605160112+0.03409097139668881j)
0.03423570847006667,0.14286289955063736,0.3185210374646246,(1.1909543998827725-0.03699476270077362j)
0.0381914665914418,0.1467811537842636,0.3220983605063452,(1.2115987228644776+0.009182304338109473j)
0.033186603302332134,0.14889038382338157,0.3224622093623012,(1.0934163585614576-0.003481028477971499j)
0.03219799198648228,0.15543430414339957,0.3268904735715187,(1.096237190768025-0.03822370372002449j)
0.03186944473610887,0.1555214261418071,0.32887697205350674,(1.1196211576219828-0.08210179984123589j)
0.03198217209437923,0.1562193410306259,0.3301531593565828,(1.085383232994462+0.0051672153276390905j)
0.028318817265750543,0.1567607154436401,0.3287089013555523,(1.053559750980391+0.05071449123663478j)
0.027846079591732943,0.1600143188549802,0.32820828612684855,(1.0989997915834093+0.023277394783281044j)
0.028262348702021857,0.1576377529233575,0.3297571130214909,(1.13272522310866-0.034053961715473015j)
0.037642793566441,0.1591941312101558,0.3312599771531968,(1.0706431421552018-0.02880520659271452j)
0.03738939894390024,0.15972273567733522,0.33441662445825926,(1.1356996249293405+0.02619694238328219j)
0.03740198616080061,0.1633319264809483,0.33053911942192676,(1.0233604172432544-0.052935287648035595j)
0.02772069619399413,0.16520426462887317,0.3331748970763316,(1.0576560642302992-0.0005430336394320065j)
0.02644240555185559,0.16903566006111537,0.33660390028792975,(1.0022252156738833+0.02699859140757304j)
0.027098129516884423,0.16755120414028118,0.33475357483569856,(1.0192919353357945-0.029475299458326304j)
0.026332328793140472,0.17064340476713533,0.34186259293781956,(1.1153480464017032-0.08133470873152257j)
0.025292177637170052,0.17815033605277678,0.342775692604129,(1.047081500471992-0.03521451088684708j)
0.024864908129292707,0.182773212167328,0.34558349136015426,(1.065599896700793-0.03229324190076357j)
0.02520837815127256,0.1813731001317159,0.34182149430218783,(1.0117596118763332-0.039680681088660956j)
0.02487118620808089,0.18817156036404875,0.34389100580400667,(0.9610677864985351-0.1039339067540461j)
0.02476284874124288,0.19175823254727747,0.34678303677176026,(1.0114711205097704-0.11321272427859641j)
0.02449834680531815,0.1901407402764104,0.3448438450661895,(1.0807456357851453-0.15979660926890588j)
0.024477535169906015,0.1945553304436338,0.34847277063035953,(1.0486226859075647-0.06049757969096138j)
0.023883167601965287,0.20217756946671503,0.35176148882539254,(1.0158713081019204-0.12154619026939736j)
0.024105260638271328,0.20017633538860136,0.34952980496345093,(1.013015473430782-0.006316431546196913j)
0.02382736094686488,0.20009589163878339,0.34979279760895904,(0.9401454743915125-0.05599244836000461j)
0.023643556714684738,0.20323095702124747,0.352327866966601,(0.9609508986350331-0.04302238546821219j)
0.02368275658945009,0.20295002239484977,0.35386558086207326,(0.9857097898424847+0.0025747868003673886j)
0.026077537078994878,0.20409211867762111,0.35676801678067616,(0.9202097113552625+0.058597723245897945j)
0.025492703962024223,0.20419363418496958,0.35135129191323305,(1.0467266036676657+0.12413479182089483j)
0.034819099580869185,0.2078965034184983,0.3542671512822726,(1.0576421589871916+0.1150711018118101j)
0.03293117428872881,0.2115114906382755,0.35868034911573393,(0.9332667406835192+0.1881756303058757j)
0.03253439151060431,0.21587738586025276,0.3609004342233429,(1.0357433038339108+0.18667841874636895j)
0.02784700290442936,0.2205498704412174,0.3618880309690265,(1.0581195397339056+0.18526332327960673j)
0.027631309674580253,0.21921347956577983,0.3594590089800363,(0.977421406280808+0.2234728090239848j)
0.028132754016544203,0.21849003721601898,0.3586283521600886,(0.9623010932083552+0.26339154209710475j)
0.02800693498832712,0.22015191454989355,0.35894936421884877,(0.9715091602623522+0.2256646490297384j)
0.027308725750971652,0.2250937128111178,0.36464409516309043,(1.021201870060259+0.32982274493927277j)
0.026916382296473994,0.2288111135675086,0.36599310307195887,(0.9949523950626432+0.23837747476259669j)
0.027841727976835942,0.22968062655003973,0.37125123334328775,(0.9806222036713511+0.25880635318149575j)
0.029458929647885088,0.2222273555033719,0.3679596175699327,(1.003763875602738+0.24082815336946983j)
0.029705909172900606,0.21889879938791865,0.3651778831884754,(0.9162251491448319+0.2882258605254408j)
0.029788673558644632,0.21644533418384437,0.3569916106256049,(0.966197846644605+0.2888263357665044j)
0.028908130822666096,0.21845213038298883,0.36044761213294124,(0.9713944457574878+0.30961022299531127j)
0.028961237414329648,0.22009378388771916,0.3608783415197462,(0.9955542747587149+0.2712524503923588j)
0.029420347239992005,0.2169357736142553,0.3599032358646374,(0.9743624510549178+0.1739640775167938j)
0.029095437771624974,0.21616252278147913,0.36063272288994397,(0.9971928840669239+0.246113979449699j)
0.02982731450328465,0.2169314086368871,0.3628110801878529,(1.0562694523988996+0.2100967081367457j)
0.02916944005614696,0.2166468260703006,0.36468079867550995,(1.0999387784671795+0.3093038786683436j)
0.028485524784308602,0.22134425203094973,0.36595288376308777,(1.0895566445684606+0.28435780704564095j)
0.028983627961301515,0.2230556087751369,0.36755776709430943,(1.0903172644011077+0.2887138135044938j)
0.02795151646030887,0.2311958345585273,0.37228671885707415,(1.0345510630461228+0.23629285093026492j)
0.0278436327784755,0.22717064007222182,0.3680780455628178,(1.0784726657732444+0.29964678159595765j)
0.02391193598814165,0.23751723215403545,0.37775018300699087,(1.080254169295759+0.21815406004759078j)
0.024876422382035666,0.2279627500942159,0.37363944321014847,(1.0527493115295172+0.2801535958731755j)
0.024928436023692557,0.22931483576589967,0.3728461892835454,(1.04271414796257+0.20801852110373847j)
