G1,G2,G3,G4
0.05621750331380167,0.06360608819823517,0.2851979152889563,(1.207682921960338-0.09861849822737871j)
0.05621750331380167,0.06360608819823517,0.2851979152889563,(1.207682921960338-0.09861849822737871j)
0.042215631363187345,0.07165478013862173,0.2910223369563549,(1.1366378993012591-0.04057866656980341j)
0.039783954192981856,0.08695250745621061,0.29970769323941804,(1.1586083050711828-0.12847795876836302j)
0.047065824784964766,0.11197111554411969,0.31116391774038044,(1.0381719413364037+0.027496144115398344j)
0.043367198674596166,0.12217425516770011,0.31541830697227685,(1.006886248421443+0.03901187561675783j)
0.0420956769937239,0.13401330843450238,0.3255319130493651,(1.0468213418048384-0.07484533176718039j)
0.040487389046719516,0.142510065316228,0.3248443745785426,(1.1079125695083303+0.03021370823850823j)
0.041623791488395935,0.14320473670247785,0.32761251403896685,(1.0205891387267738-0.020633896620011857j)
0.04097710023647743,0.1455322776509103,0.3280616259312543,(1.0770597138716687-0.040201659666189084j)
0.03921584364545709,0.1528620865359757,0.3330375662057222,(1.092561871786666+0.005506863195960514j)
0.02796559956147647,0.15402555783131935,0.3314702609319937,(1.0087577148259657+0.09735658596961264j)
0.039900256781290194,0.14878258889618218,0.32926109172417617,(1.0666241147289175+0.15316892182231948j)
0.035552142210429856,0.1411937435869496,0.3256120121359535,(1.140265581782777+0.08983912861280909j)
0.03633641547005881,0.1377246460961729,0.32559591597178533,(1.1941760732919124+0.13224155349051267j)
0.03553149546699888,0.14433389123475832,0.32601409124002045,(1.021000027633939+0.1104841085217379j)
0.035331961675124694,0.14892155505330923,0.32895969160346883,(1.1161973127782798+0.06579180536187906j)
0.03455004724458467,0.15830381817991357,0.33081253921121756,(1.0944201198975245+0.014002602925099843j)
0.03538812140236051,0.15320243171749678,0.3288068751526799,(1.0707187847024977+0.0411304071555966j)
0.03528678455985264,0.1526913781935899,0.3260899767456974,(1.0913803976405407-0.0007781494729455808j)
0.03472823472783575,0.15492400225730193,0.328879658593205,(1.1549187961626504+0.08183839522955774j)
0.033881194994069,0.1598240136608478,0.33355406536946514,(1.0550798316178063+0.029903933495110287j)
0.03353083760015882,0.16435125512483684,0.3311393655090883,(0.9891218562749564+0.032987683016157746j)
