G1,G2,G3,G4
0.05162202862997742,0.09246628368308367,0.29670765150944944,(1.0516013740294294+0.13447635206882297j)
0.05162202862997742,0.09246628368308367,0.29670765150944944,(1.0516013740294294+0.13447635206882297j)
0.04034973629311473,0.10313478618438365,0.30670366303418933,(1.1347551025809122+0.10239804147508359j)
0.040584504457775616,0.09362050120538283,0.2987368574002524,(1.2930286280136742+0.14834608977909708j)
0.037869930023147175,0.10605564040589066,0.30197688051787275,(1.1211473206552616+0.013933579537727142j)
0.03698754842003239,0.1148596147110661,0.30954381465831055,(1.1681038831163761-0.0816654895380453j)
0.03419863337030141,0.1310236052585794,0.31860712802825863,(1.1694064269667905+0.049245048570581006j)
0.03158647014608998,0.13870322418266579,0.3211481092995557,(1.138853701861891+0.0828083464639635j)
0.030627725411408152,0.1507552985095067,0.32468767252147523,(1.117371956705807-0.052751383485756025j)
0.031278955044631414,0.1505457246460446,0.325464550902339,(1.1242329468837315-0.09527714222985845j)
0.031395611389406136,0.14434115157349509,0.32510405999879427,(1.1427788933062875-0.11295549414546936j)
0.030099648622553182,0.1412954910040204,0.32213221772568196,(1.1626101514701856-0.07418210612694824j)
0.03257718492482167,0.13992498037568707,0.32296135110354796,(1.1703040860785854-0.11355855405764473j)
0.03256756499620275,0.14137916201963363,0.32298549752636524,(1.179656274049543+0.009796417371582175j)
0.03341390908604526,0.13831533391463055,0.3251960152504036,(1.2571730256151068-0.022055302767283975j)
0.03757286654231737,0.13590440398300754,0.323804819082531,(1.3270191231428745-0.06879460982770423j)
0.03662371408847598,0.13374538368119973,0.32399617912763823,(1.4128988513326162-0.08359318213176722j)
0.038347313202506964,0.127268498663151,0.3170578404562675,(1.3167045918571172-0.07520050328713207j)
0.03669342254345948,0.12712524216377385,0.32029291623141276,(1.2556481457846906-0.040633283025438j)
0.03703508075395036,0.12597511581759382,0.32268128070429974,(1.4103024839773117-0.083535639027402j)
0.03477156497918809,0.1276183531155542,0.31704551309939055,(1.324169183631326-0.08949085559395747j)
0.03522053307162743,0.13178322514176524,0.3192033382640075,(1.3083175847496553-0.09413375338948175j)
0.03257766012233427,0.13459766588983868,0.3210740972793275,(1.2204377080933184-0.0059658420715067j)
0.03294062414629999,0.136968416305359,0.32448229940550494,(1.2575057654439938-0.08140405660234312j)
0.032253691818121606,0.13829549712491887,0.3249562196850082,(1.2172365445205222-0.046599947555400055j)
0.03870061798921095,0.14008282150637297,0.3216568987709806,(1.1399970010240834-0.07202376398773086j)
0.03838574613187312,0.1391843860747467,0.32063471218631645,(1.1241409013649364-0.11427635011290405j)
0.032000138597810215,0.14107632649033458,0.32503798587708854,(1.2541092769284679-0.0807012906219916j)
0.03350225147041001,0.1366334591587807,0.32114076752382104,(1.1644769831286879-0.11765455223334878j)
0.03871926682316099,0.13797527437565535,0.32221690889308774,(1.1337534390515678-0.10529182250382892j)
